Date,gen_power,cons_power,gkal,temp,gkal_plan,noise,DG
2021-11-30 09:00:00,277.31996189019833,14395,183.57572407370125,78.62438496365664,231.3249877993094,0.9741053021876043,271.67260282789135
2021-11-30 09:30:00,283.6760606463159,14395,183.57572407370125,78.62438496365664,231.3249877993094,0.9721837719779834,278.08757674627196
2021-11-30 10:00:00,286.3696551200998,14630,104.909977368377,85.3510526800602,97.03644311152888,0.9790765106701398,281.62563624509914
2021-11-30 10:30:00,291.31577763458546,14630,104.909977368377,85.3510526800602,97.03644311152888,0.9922945208111983,288.39415787446836
2021-11-30 11:00:00,293.218324327336,14508,80.34436305350572,85.03828295115706,69.7132092264285,0.9995095596758304,292.3474891410014
2021-11-30 11:30:00,293.8428804323073,14508,80.34436305350572,85.03828295115706,69.7132092264285,1.0067903995584406,295.08904530473
2021-11-30 12:00:00,294.4688128538986,14177,72.32976673952992,69.41074228244341,64.78508464444774,1.0074794055235643,297.61736111130455
2021-11-30 12:30:00,294.49554187942704,14177,72.32976673952992,69.41074228244341,64.78508464444774,1.0151307267494445,298.9892353280641
2021-11-30 13:00:00,295.19735012851714,14133,75.71692204083227,72.60345380447454,74.06514850232111,1.0245513977908722,300.4566016318336
2021-11-30 13:30:00,294.1691586226155,14133,75.71692204083227,72.60345380447454,74.06514850232111,1.0223428322602994,299.6205542217331
2021-11-30 14:00:00,292.3509665636556,14219,49.60350060096737,83.99371424521358,44.93032946624469,1.0195759004394682,298.14027390226573
2021-11-30 14:30:00,291.2289370317447,14219,49.60350060096737,83.99371424521358,44.93032946624469,1.0110566399741419,296.69921152967066
2021-11-30 15:00:00,290.58311067543525,14109,51.15225829408474,75.46400392786656,49.1063605364064,1.0214861968371296,295.8028376350341
2021-11-30 15:30:00,289.6564734508524,14109,51.15225829408474,75.46400392786656,49.1063605364064,1.0194555143076163,294.1674749111996
2021-11-30 16:00:00,288.85743515230064,14312,58.897300779806585,76.87208660972696,60.66726682141084,1.0182404480548755,292.71820041718274
2021-11-30 16:30:00,289.96847187860743,14312,58.897300779806585,76.87208660972696,60.66726682141084,1.0076293286571918,292.16138226604346
2021-11-30 17:00:00,290.73289632836804,14585,34.29279567173008,78.19372507951181,31.57958982325959,1.0000167255635248,291.0661583717591
2021-11-30 17:30:00,292.87404487082875,14585,34.29279567173008,78.19372507951181,31.57958982325959,0.9924708941313357,291.3906279033084
2021-11-30 18:00:00,292.55073263832566,15351,45.23920529425441,72.0482160084177,43.92577763615528,0.9873740163021173,290.0761683333892
2021-11-30 18:30:00,293.8696342931898,15351,45.23920529425441,72.0482160084177,43.92577763615528,0.9871838658147641,291.44166642314576
2021-11-30 19:00:00,293.54776331374387,15195,62.41588768931548,77.94636465316812,64.54119504308547,0.9906615891495381,291.2370541476071
2021-11-30 19:30:00,291.3216303176942,15195,62.41588768931548,77.94636465316812,64.54119504308547,1.0009993461833002,289.51648636696234
2021-11-30 20:00:00,289.1200119915676,14737,38.34606230631722,76.54680626577691,33.53130398063502,0.9944228658652484,287.1232876597102
2021-11-30 20:30:00,282.8455776003974,14737,38.34606230631722,76.54680626577691,33.53130398063502,0.995750357004734,280.9287832183048
